4.87E+03,4.76E+03,0.022193636
4.85E+03,4.71E+03,0.027949219
4.83E+03,4.67E+03,0.033081105
4.81E+03,4.63E+03,0.037213224
4.78E+03,4.60E+03,0.038053658
4.77E+03,4.57E+03,0.041499197
4.74E+03,4.55E+03,0.039396056
4.71E+03,4.54E+03,0.03576147
4.71E+03,4.54E+03,0.036783128
4.69E+03,4.54E+03,0.03234046
4.69E+03,4.55E+03,0.030816377
4.69E+03,4.56E+03,0.028261594
4.68E+03,4.57E+03,0.022760271
4.69E+03,4.59E+03,0.020681053
4.69E+03,4.62E+03,0.015967109
4.69E+03,4.64E+03,0.010795909
4.70E+03,4.67E+03,0.007406811
4.69E+03,4.69E+03,0.000487344
4.70E+03,4.72E+03,0.004262488
4.71E+03,4.75E+03,0.008126306
4.71E+03,4.78E+03,0.014167517
4.73E+03,4.81E+03,0.015936241
4.72E+03,4.83E+03,0.024122542
4.73E+03,4.86E+03,0.027957869
4.74E+03,4.89E+03,0.031745595
4.74E+03,4.92E+03,0.03771231
4.75E+03,4.95E+03,0.041469675
4.77E+03,4.98E+03,0.043041839
4.78E+03,5.00E+03,0.046888382
4.80E+03,5.03E+03,0.048718974
4.81E+03,5.07E+03,0.053085207
4.82E+03,5.10E+03,0.057973673
4.84E+03,5.14E+03,0.061234403
4.84E+03,5.18E+03,0.069495234
4.86E+03,5.22E+03,0.073623871
4.89E+03,5.26E+03,0.075148481
4.90E+03,5.29E+03,0.079875737
4.94E+03,5.32E+03,0.076173852
4.97E+03,5.33E+03,0.072650061
5.00E+03,5.34E+03,0.06735332
5.04E+03,5.34E+03,0.05862669
5.07E+03,5.33E+03,0.051197878
5.11E+03,5.32E+03,0.041332482
5.15E+03,5.31E+03,0.031489684
5.19E+03,5.30E+03,0.021975573
5.23E+03,5.30E+03,0.013033001
5.26E+03,5.30E+03,0.006753598
5.28E+03,5.30E+03,0.003109186
5.31E+03,5.30E+03,0.001839744
5.34E+03,5.31E+03,0.006528796
5.36E+03,5.31E+03,0.009574139
5.40E+03,5.31E+03,0.016931152
5.42E+03,5.30E+03,0.021508339
5.44E+03,5.29E+03,0.027020353
